City,State,Population,People per sq mi,Metro Name,Metro population,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Annual rainfall (in),Annual days of precipitation,Annual days of sunshine,Annual snowfall (in),Avg Summer Dew Point,Avg Annual Dew Point,Average yearly windspeed (mph),Violent crime index,Property crime index,Median age,% with at least Bachelor's degree,Median household income,Poverty Rate,Avg Apartment Monthly Rent,Avg Apartment sqft,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Home appreciation Last Year,Home appreciation Last 5 Years,Home appreciation Last 10 Years,Air quality Index,Average one-way commute time,Unemployment rate,Job growth last year,Population growth since 2010,County,% Democrat,% Republican,% Asian,% Black,% White,% Hispanic,Foreign Born %,Timezone,Elevation (ft),UV Index,Single Population,Walk Score,Transit Score,Bike Score,% of income spent on housing costs (owners),Number of sex offenders per 10k residents,Number of hurricanes since 1930,Number of tornadoes per year,Number of earthquakes since 1931
Carthage,Tennessee,2382,821,Nashville-Davidson--Murfreesboro--Franklin,1961232,89,47,42,52,111,206,3,65.6,48.2,5,22,35,40,12.55%,$32241,7.6%,N/A,N/A,$138000,N/A,N/A,50,46.30%,9%,62%,55%,67,22 mins,3.90%,N/A,6.40%,Smith County,22.70%,73.90%,N/A,5.76%,90.55%,N/A,1.1%,Central Standard Time,605,4.3,55.30%,33,N/A,25,17.3%,104.96,16,2,0
Castalian Springs,Tennessee,545,94,Nashville-Davidson--Murfreesboro--Franklin,1961232,89,46,43,52,115,208,3,65.6,48.3,6,17,29,43,N/A,$94125,6.6%,N/A,N/A,$211900,N/A,N/A,30,77.70%,10%,52%,53%,68,27 mins,3.40%,N/A,60.30%,Sumner County,25.40%,70.10%,N/A,N/A,97.66%,N/A,0%,Central Standard Time,605,4.6,40.90%,0,N/A,10,23.4%,214.88,20,2,0
Cedar Hill,Tennessee,371,576,Nashville-Davidson--Murfreesboro--Franklin,1961232,88,45,43,51,113,204,6,65.2,47.6,7,22,38,33,3.83%,$36667,16.9%,N/A,N/A,$183200,N/A,N/A,33,58.30%,10%,53%,51%,70,29 mins,3.70%,N/A,-5.10%,Robertson County,24.50%,71.60%,N/A,16.15%,82.72%,14.80%,1%,Central Standard Time,605,4.4,51.90%,7,N/A,28,18.4%,397.73,17,2,0
Centerville,Tennessee,3548,330,Nashville-Davidson--Murfreesboro--Franklin,1961232,88,48,40,54,108,204,2,65.9,48.2,6,20,37,49,13.46%,$31813,13.6%,N/A,N/A,$108500,N/A,N/A,42,53.50%,12%,49%,51%,65,36 mins,3.90%,N/A,-4.40%,Hickman County,23.30%,72.90%,N/A,2.99%,95.28%,1.30%,0%,Central Standard Time,605,4.7,46.90%,50,N/A,N/A,17.9%,173.22,22,1,0
Charlotte,Tennessee,1547,381,Nashville-Davidson--Murfreesboro--Franklin,1961232,88,47,41,53,105,206,2,65.7,48,6,20,35,40,5.11%,$32537,9.2%,N/A,N/A,$147100,N/A,N/A,45,57.40%,13%,57%,57%,70,29 mins,3.80%,N/A,40.10%,Dickson County,25.30%,70.80%,N/A,14.80%,78.57%,N/A,1%,Central Standard Time,605,4.5,52.50%,26,N/A,N/A,14.2%,192.98,19,2,0
Columbia,Tennessee,36635,1113,Nashville-Davidson--Murfreesboro--Franklin,1961232,90,48,42,57,116,206,2,65.4,48.2,6,35,48,36,18.76%,$34325,15%,N/A,N/A,$299900,1886,$159,42,51.80%,10%,61%,55%,61,26 mins,3.90%,N/A,6.20%,Maury County,28.40%,67.30%,N/A,18.45%,75.66%,8.60%,5%,Central Standard Time,605,4.6,54.90%,24,N/A,27,17.7%,54.61,N/A,1,1
Coopertown,Tennessee,4398,139,Nashville-Davidson--Murfreesboro--Franklin,1961232,88,45,43,51,111,209,5,65.3,48,N/A,10,15,39,23.92%,$67056,8.2%,N/A,N/A,$249200,N/A,N/A,23,89.10%,14%,48%,56%,68,33 mins,3.70%,N/A,8.30%,Robertson County,24.50%,71.60%,N/A,3.38%,93.48%,N/A,2.3%,Central Standard Time,605,4.4,39.20%,8,N/A,25,16.7%,0.00,N/A,2,0
Cottontown,Tennessee,440,125,Nashville-Davidson--Murfreesboro--Franklin,1961232,89,45,44,52,116,208,4,65.6,48.3,6,14,24,48,N/A,$50063,5.2%,N/A,N/A,$359700,N/A,N/A,37,89.00%,8%,59%,54%,65,27 mins,3.40%,N/A,-12.50%,Sumner County,25.40%,70.10%,N/A,N/A,96.88%,N/A,3.1%,Central Standard Time,605,4.6,52.00%,5,N/A,13,10.2%,111.73,N/A,2,0
Cross Plains,Tennessee,1569,181,Nashville-Davidson--Murfreesboro--Franklin,1961232,89,45,44,51,112,208,5,65.5,48.2,6,17,26,43,13.09%,$59010,4%,N/A,N/A,$208700,N/A,N/A,28,68.10%,9%,54%,56%,67,30 mins,3.70%,N/A,-4.30%,Robertson County,24.50%,71.60%,N/A,2.22%,96.56%,1.70%,0.3%,Central Standard Time,605,4.4,50.60%,34,N/A,32,16.6%,93.82,N/A,2,0
Dickson,Tennessee,15128,754,Nashville-Davidson--Murfreesboro--Franklin,1961232,88,47,41,54,108,207,2,66.4,48.9,6,43,80,36,18.87%,$34869,14.2%,N/A,N/A,$341400,2020,$169,36,54.40%,8%,49%,52%,62,25 mins,3.80%,N/A,5.80%,Dickson County,25.30%,70.80%,N/A,7.61%,88.84%,5.70%,3.4%,Central Standard Time,605,4.5,58.10%,58,N/A,42,17.6%,60.15,20,2,0
Eagleville,Tennessee,808,287,Nashville-Davidson--Murfreesboro--Franklin,1961232,89,47,42,55,122,208,3,65.2,48.3,6,6,10,35,29.48%,$47159,10.7%,N/A,N/A,$250900,N/A,N/A,44,69.40%,12%,66%,64%,69,38 mins,3.40%,N/A,75.70%,Rutherford County,34.20%,60.00%,N/A,2.42%,97.36%,9.30%,3%,Central Standard Time,605,4.5,42.10%,30,N/A,31,14.9%,92.08,N/A,2,2
Fairfield,Tennessee,131,132,Nashville-Davidson--Murfreesboro--Franklin,1961232,88,45,43,53,110,208,5,65.6,48.3,6,17,30,19,N/A,$41637,0%,N/A,N/A,$243800,N/A,N/A,53,100.00%,9%,56%,54%,71,27 mins,3.40%,N/A,-52.20%,Sumner County,25.40%,70.10%,N/A,N/A,100.00%,N/A,0%,Central Standard Time,605,4.6,40.50%,31,N/A,N/A,18.9%,0.00,16,2,0
Fairview,Tennessee,8442,492,Nashville-Davidson--Murfreesboro--Franklin,1961232,89,46,43,53,113,209,2,66,48.7,5,19,24,37,27.42%,$54906,6.2%,N/A,N/A,$268100,N/A,N/A,25,76.30%,8%,64%,60%,66,35 mins,3.20%,N/A,12.60%,Williamson County,29.20%,64.20%,N/A,4.13%,91.70%,3.40%,1.5%,Central Standard Time,605,4.5,42.20%,N/A,N/A,N/A,16.7%,20.57,20,1,1
Forest Hills,Tennessee,5002,542,Nashville-Davidson--Murfreesboro--Franklin,1961232,89,47,42,50,120,205,4,65.5,48.1,N/A,13,25,47,81.85%,$184886,2.5%,N/A,N/A,$962400,N/A,N/A,49,90.00%,4%,41%,44%,59,21 mins,3.20%,N/A,4.90%,Davidson County,59.80%,33.90%,1.42%,2.53%,94.25%,1.50%,4.5%,Central Standard Time,605,4.6,28.30%,N/A,N/A,N/A,13.8%,0.00,20,2,1
Franklin,Tennessee,72990,1755,Nashville-Davidson--Murfreesboro--Franklin,1961232,90,47,43,53,122,211,4,65.2,48.1,6,11,23,38,61.48%,$81432,4.9%,$1744,998,$649900,2188,$297,21,63.20%,7%,46%,47%,60,24 mins,3.00%,N/A,21.80%,Williamson County,29.20%,64.20%,6.82%,6.64%,83.53%,7.00%,10.9%,Central Standard Time,605,4.5,39.30%,23,N/A,30,17.3%,6.19,19,2,1
Gallatin,Tennessee,34495,1086,Nashville-Davidson--Murfreesboro--Franklin,1961232,89,46,43,52,118,209,3,65.5,48,6,16,23,37,27.77%,$46279,10.5%,$1284,1024,$400000,1980,$202,26,57.80%,9%,50%,53%,60,24 mins,3.60%,N/A,18.60%,Sumner County,25.40%,70.10%,2.49%,14.25%,77.68%,9.20%,6.5%,Central Standard Time,605,4.6,46.80%,24,N/A,36,17.5%,33.16,19,2,0
Goodlettsville,Tennessee,16935,1183,Nashville-Davidson--Murfreesboro--Franklin,1961232,88,45,43,51,115,204,3,65.6,47.9,6,22,49,43,33.87%,$52648,11.4%,$1241,989,$245900,N/A,N/A,33,56.30%,9%,55%,53%,48,25 mins,3.20%,N/A,9.60%,Davidson County,59.80%,33.90%,2.42%,21.14%,70.64%,3.20%,5.3%,Central Standard Time,605,4.6,52.10%,49,N/A,49,18.2%,46.99,19,3,0
Gordonsville,Tennessee,1489,209,Nashville-Davidson--Murfreesboro--Franklin,1961232,89,47,42,52,110,212,3,65.5,48.3,5,18,26,38,9.78%,$54773,13.9%,N/A,N/A,$161900,N/A,N/A,35,65.80%,13%,66%,55%,67,22 mins,3.90%,N/A,11.80%,Smith County,22.70%,73.90%,N/A,6.83%,91.33%,N/A,1.4%,Central Standard Time,605,4.3,41.70%,30,N/A,21,16.0%,51.13,17,2,0
Graball,Tennessee,213,106,Nashville-Davidson--Murfreesboro--Franklin,1961232,88,45,43,52,114,208,4,65.6,48.3,N/A,13,22,45,N/A,$48750,0%,N/A,N/A,$128700,N/A,N/A,19,78.80%,9%,56%,56%,69,27 mins,3.40%,N/A,147.70%,Sumner County,25.40%,70.10%,N/A,N/A,83.87%,N/A,0%,Central Standard Time,605,4.6,37.00%,0,N/A,N/A,9.0%,0.00,17,2,0
Green Hill,Tennessee,7117,2049,Nashville-Davidson--Murfreesboro--Franklin,1961232,89,46,43,49,117,211,3,65.5,48.2,N/A,19,36,43,34.31%,$71402,2.6%,N/A,N/A,$274000,N/A,N/A,39,82.00%,8%,56%,54%,55,29 mins,3.50%,N/A,4.10%,Wilson County,25.40%,69.50%,N/A,2.74%,95.12%,2.70%,4.3%,Central Standard Time,605,4.6,39.20%,3,N/A,N/A,14.7%,0.00,19,2,1
Greenbrier,Tennessee,6720,951,Nashville-Davidson--Murfreesboro--Franklin,1961232,88,45,43,51,112,206,5,65.1,48,6,15,21,35,19.02%,$50641,8.7%,$800,960,$210200,N/A,N/A,26,73.50%,9%,51%,50%,65,31 mins,3.70%,N/A,8.50%,Robertson County,24.50%,71.60%,1.10%,5.15%,86.95%,2.90%,2.3%,Central Standard Time,605,4.4,49.30%,36,N/A,39,17.6%,74.77,18,2,0
Hartsville-Trousdale,Tennessee,8773,77,Nashville-Davidson--Murfreesboro--Franklin,1961232,89,46,43,52,115,208,3,N/A,N/A,N/A,27,51,37,N/A,$37211,N/A,N/A,N/A,$159000,N/A,N/A,36,69.60%,8%,55%,52%,70,29 mins,4.00%,N/A,13.20%,Trousdale County,29.90%,66.60%,N/A,N/A,N/A,1.10%,N/A,Central Standard Time,605,4.6,51.90%,43,N/A,37,N/A,N/A,N/A,2,N/A
Hendersonville,Tennessee,55635,1772,Nashville-Davidson--Murfreesboro--Franklin,1961232,89,46,43,49,116,211,3,65.7,48.2,6,11,24,39,37.93%,$61514,5.1%,N/A,N/A,$340000,1743,$195,31,66.20%,7%,46%,45%,56,26 mins,3.20%,N/A,11.90%,Sumner County,25.40%,70.10%,1.44%,8.21%,86.49%,3.70%,4.4%,Central Standard Time,605,4.6,44.20%,14,N/A,24,18.6%,7.45,18,2,0
Kingston Springs,Tennessee,2763,275,Nashville-Davidson--Murfreesboro--Franklin,1961232,88,47,41,52,112,207,2,65.7,47.8,6,6,10,41,36.68%,$65625,4%,N/A,N/A,$255600,N/A,N/A,28,82.80%,8%,51%,46%,59,29 mins,3.30%,N/A,-0.90%,Cheatham County,24.40%,70.90%,N/A,2.44%,95.62%,2.00%,1.9%,Central Standard Time,605,4.5,46.50%,25,N/A,12,17.7%,36.19,20,2,1
La Vergne,Tennessee,34905,1420,Nashville-Davidson--Murfreesboro--Franklin,1961232,90,47,43,52,119,205,4,65.4,48.3,6,34,27,31,22.01%,$53672,9.8%,$1242,1065,$245000,1531,$160,20,66.70%,10%,62%,57%,56,32 mins,3.40%,N/A,14.90%,Rutherford County,34.20%,60.00%,2.94%,22.76%,63.88%,19.10%,13.9%,Central Standard Time,605,4.5,48.60%,11,N/A,25,19.2%,18.04,N/A,2,1
Lafayette,Tennessee,4985,954,Nashville-Davidson--Murfreesboro--Franklin,1961232,88,45,43,53,106,205,7,66.4,49,6,18,44,37,5.89%,$30252,29.9%,N/A,N/A,$274900,1676,$164,37,54.50%,5%,51%,51%,73,30 mins,4.30%,N/A,13.70%,Macon County,14.30%,83.50%,N/A,N/A,98.22%,3.80%,1.5%,Central Standard Time,605,4.6,46.50%,49,N/A,46,20.7%,132.68,17,1,0
Lebanon,Tennessee,30212,773,Nashville-Davidson--Murfreesboro--Franklin,1961232,89,46,43,52,120,212,3,65.5,48.2,6,37,46,35,25.46%,$41051,11.7%,$1114,1011,$240000,1411,$170,31,54.10%,7%,54%,54%,57,23 mins,3.90%,N/A,20.00%,Wilson County,25.40%,69.50%,2.66%,13.54%,79.55%,6.70%,6.1%,Central Standard Time,605,4.6,50.20%,22,N/A,37,17.6%,52.09,18,2,0
Lyles,Tennessee,1178,450,Nashville-Davidson--Murfreesboro--Franklin,1961232,88,46,42,54,107,208,2,66,48.5,6,21,36,42,N/A,$18828,15.4%,N/A,N/A,$104000,N/A,N/A,26,58.70%,8%,52%,49%,68,36 mins,3.90%,N/A,35.40%,Hickman County,23.30%,72.90%,N/A,N/A,96.79%,N/A,0%,Central Standard Time,605,4.7,38.90%,0,N/A,13,18.3%,182.48,21,1,0
Millersville,Tennessee,6760,490,Nashville-Davidson--Murfreesboro--Franklin,1961232,88,45,43,51,115,208,3,65.6,48.3,6,18,17,37,15.79%,$58968,6.6%,N/A,N/A,$209400,N/A,N/A,23,71.20%,9%,52%,48%,58,28 mins,3.40%,N/A,10.60%,Sumner County,25.40%,70.10%,1.07%,8.08%,84.82%,3.20%,3%,Central Standard Time,605,4.6,44.00%,7,N/A,33,19.4%,3.24,19,2,0
Mitchellville,Tennessee,170,317,Nashville-Davidson--Murfreesboro--Franklin,1961232,88,45,43,51,112,207,5,65.6,48.3,6,22,39,44,N/A,$35417,29.7%,N/A,N/A,$120800,N/A,N/A,37,75.80%,9%,59%,55%,65,27 mins,3.40%,N/A,-19.40%,Sumner County,25.40%,70.10%,1.14%,N/A,97.14%,4.10%,2.5%,Central Standard Time,605,4.6,62.90%,0,N/A,25,18.9%,0.00,17,2,0
Mount Juliet,Tennessee,31397,1266,Nashville-Davidson--Murfreesboro--Franklin,1961232,89,46,43,51,121,207,4,65.6,48.2,6,14,27,35,44.57%,$73512,6.4%,$1533,1060,$387400,1976,$196,14,71.60%,7%,54%,49%,58,30 mins,3.30%,N/A,43.20%,Wilson County,25.40%,69.50%,3.62%,7.73%,85.17%,4.00%,8.9%,Central Standard Time,605,4.6,39.20%,13,N/A,22,17.7%,14.67,18,2,1
Mount Pleasant,Tennessee,4748,378,Nashville-Davidson--Murfreesboro--Franklin,1961232,90,48,42,57,115,209,2,65.5,48.4,6,35,30,43,20.95%,$25938,21.6%,N/A,N/A,$120400,N/A,N/A,50,57.20%,7%,59%,50%,69,29 mins,3.50%,N/A,4.20%,Maury County,28.40%,67.30%,N/A,17.19%,78.87%,6.40%,3.7%,Central Standard Time,605,4.6,48.40%,55,N/A,43,20.6%,32.78,20,2,1
Murfreesboro,Tennessee,126188,2072,Nashville-Davidson--Murfreesboro--Franklin,1961232,90,47,43,54,116,210,4,65.3,48.2,6,24,46,30,39.52%,$50337,8.6%,$1317,1013,$389000,2371,$164,21,48.60%,8%,54%,55%,59,25 mins,3.40%,N/A,23.00%,Rutherford County,34.20%,60.00%,3.72%,19.19%,71.90%,6.60%,6.9%,Central Standard Time,605,4.5,53.80%,25,N/A,40,17.3%,32.01,19,2,2
Nashville-Davidson,Tennessee,654187,1376,Nashville-Davidson--Murfreesboro--Franklin,1961232,89,47,42,49,117,205,4,N/A,N/A,N/A,54,53,34,N/A,$46758,N/A,N/A,N/A,$262000,N/A,N/A,38,48.70%,8%,65%,61%,45,24 mins,3.20%,N/A,11.30%,Davidson County,59.80%,33.90%,N/A,N/A,N/A,10.40%,N/A,Central Standard Time,605,4.6,57.40%,28,24,30,N/A,N/A,N/A,2,N/A
New Deal,Tennessee,354,187,Nashville-Davidson--Murfreesboro--Franklin,1961232,88,45,43,51,112,208,5,65.6,48.3,N/A,17,29,30,14.51%,$42292,0%,N/A,N/A,$128500,N/A,N/A,36,53.10%,9%,58%,56%,67,27 mins,3.40%,N/A,-43.00%,Sumner County,25.40%,70.10%,N/A,N/A,96.70%,N/A,0%,Central Standard Time,605,4.6,37.00%,0,N/A,25,9.0%,0.00,18,2,0
Nolensville,Tennessee,7119,682,Nashville-Davidson--Murfreesboro--Franklin,1961232,90,47,43,53,120,207,4,65.2,48.1,6,13,21,35,62.80%,$102982,1%,N/A,N/A,$799900,3462,$231,11,88.30%,5%,45%,48%,64,31 mins,3.20%,N/A,33.00%,Williamson County,29.20%,64.20%,3.50%,7.40%,85.16%,2.60%,7%,Central Standard Time,605,4.5,31.30%,32,N/A,58,17.9%,17.21,17,2,1
Oak Grove (Sumner Cnty),Tennessee,223,174,Nashville-Davidson--Murfreesboro--Franklin,1961232,88,45,43,52,111,208,5,N/A,N/A,N/A,12,20,28,N/A,$47237,N/A,N/A,N/A,$226700,N/A,N/A,23,100.00%,9%,56%,55%,71,27 mins,3.40%,N/A,139.80%,Sumner County,25.40%,70.10%,N/A,N/A,N/A,N/A,N/A,Central Standard Time,605,4.6,43.80%,5,N/A,34,N/A,N/A,N/A,2,N/A
Oak Hill,Tennessee,4681,597,Nashville-Davidson--Murfreesboro--Franklin,1961232,89,47,42,51,118,206,4,65.5,48.1,N/A,14,26,44,78.88%,$130329,0.6%,N/A,N/A,$806200,N/A,N/A,59,88.60%,6%,56%,51%,54,17 mins,3.20%,N/A,4.10%,Davidson County,59.80%,33.90%,2.53%,N/A,95.33%,1.50%,3.1%,Central Standard Time,605,4.6,23.40%,1,N/A,19,14.0%,0.00,N/A,2,1
Orlinda,Tennessee,1100,167,Nashville-Davidson--Murfreesboro--Franklin,1961232,89,45,44,51,112,206,5,65.5,48.2,6,18,31,36,18.07%,$50375,13.5%,N/A,N/A,$204100,N/A,N/A,27,74.00%,10%,56%,59%,64,39 mins,3.70%,N/A,39.40%,Robertson County,24.50%,71.60%,N/A,11.26%,88.01%,3.30%,4.1%,Central Standard Time,605,4.4,44.90%,4,N/A,39,18.4%,46.84,18,2,0
Pegram,Tennessee,2571,355,Nashville-Davidson--Murfreesboro--Franklin,1961232,89,47,42,52,115,207,3,65.4,48,6,15,26,42,26.16%,$60625,3%,N/A,N/A,$263200,N/A,N/A,29,90.50%,8%,50%,46%,62,32 mins,3.30%,N/A,11.80%,Cheatham County,24.40%,70.90%,N/A,2.19%,96.88%,N/A,3.9%,Central Standard Time,605,4.5,44.50%,27,N/A,34,18.2%,72.93,20,2,1
Pleasant View,Tennessee,4277,342,Nashville-Davidson--Murfreesboro--Franklin,1961232,88,45,43,51,109,205,5,65.1,47.7,6,8,21,35,30.91%,$66386,6.6%,N/A,N/A,$247300,N/A,N/A,21,75.40%,9%,47%,48%,66,31 mins,3.30%,N/A,8.00%,Cheatham County,24.40%,70.90%,N/A,1.14%,97.92%,2.20%,0.6%,Central Standard Time,605,4.5,35.60%,41,N/A,36,17.2%,43.82,16,2,0
Portland,Tennessee,12258,919,Nashville-Davidson--Murfreesboro--Franklin,1961232,88,45,43,51,112,206,5,65.7,48.5,6,29,34,33,11.63%,$51027,11.6%,N/A,N/A,$173800,N/A,N/A,26,62.70%,10%,60%,56%,66,28 mins,3.40%,N/A,11.70%,Sumner County,25.40%,70.10%,N/A,2.18%,90.42%,6.90%,3.1%,Central Standard Time,605,4.6,48.80%,60,N/A,50,17.6%,61.11,N/A,2,0
Red Boiling Springs,Tennessee,1659,948,Nashville-Davidson--Murfreesboro--Franklin,1961232,89,46,43,53,108,205,8,65.7,48.5,6,24,37,31,5.91%,$22930,60.8%,N/A,N/A,$68900,N/A,N/A,40,35.90%,3%,42%,40%,74,34 mins,4.30%,N/A,40.00%,Macon County,14.30%,83.50%,N/A,N/A,86.26%,20.70%,12.4%,Central Standard Time,605,4.6,43.40%,28,N/A,14,19.8%,156.52,N/A,1,0
Ridgetop,Tennessee,2231,737,Nashville-Davidson--Murfreesboro--Franklin,1961232,88,45,43,51,113,210,4,65.3,48,6,9,13,47,22.15%,$63750,3%,$800,960,$209600,N/A,N/A,41,76.60%,10%,49%,53%,64,29 mins,3.70%,N/A,20.30%,Robertson County,24.50%,71.60%,N/A,N/A,97.67%,2.50%,0.6%,Central Standard Time,605,4.4,37.70%,9,N/A,23,16.9%,N/A,N/A,2,N/A
Rural Hill,Tennessee,1897,467,Nashville-Davidson--Murfreesboro--Franklin,1961232,89,46,43,50,120,211,4,65.5,48.2,N/A,11,19,48,N/A,$75336,0%,$1533,1060,$281800,N/A,N/A,28,84.10%,8%,55%,55%,59,30 mins,3.50%,N/A,-8.10%,Wilson County,25.40%,69.50%,N/A,1.07%,82.92%,2.10%,3.8%,Central Standard Time,605,4.6,28.30%,1,N/A,21,16.5%,0.00,16,2,1
Shackle Island,Tennessee,2694,486,Nashville-Davidson--Murfreesboro--Franklin,1961232,89,46,43,49,116,208,3,65.6,48.3,N/A,10,17,45,N/A,$113889,0.4%,$1294,958,$353100,N/A,N/A,25,95.10%,9%,57%,53%,61,27 mins,3.40%,N/A,-1.50%,Sumner County,25.40%,70.10%,N/A,2.51%,95.28%,2.50%,3.6%,Central Standard Time,605,4.6,28.70%,14,N/A,30,20.5%,0.00,18,2,0
Slayden,Tennessee,112,73,Nashville-Davidson--Murfreesboro--Franklin,1961232,88,46,42,53,112,209,3,65.6,48.2,6,19,33,54,N/A,$29286,23.1%,N/A,N/A,$137000,N/A,N/A,48,76.60%,10%,50%,57%,72,31 mins,3.80%,N/A,-55.60%,Dickson County,25.30%,70.80%,N/A,6.80%,87.07%,N/A,0%,Central Standard Time,605,4.5,46.10%,10,N/A,N/A,22.5%,669.86,N/A,2,0
